id,parent_id,name,display_name,path,depth,is_leaf,children_count,description,boundaries
1411,1228,South Sudan,Content Source Geo: South Sudan,Content Source Geo > Country > South Sudan,3,True,0,"Content originating from or produced in South Sudan, the East African nation that gained independence in 2011 and is located in the Horn of Africa region.","South Sudan is distinguished from its sibling countries by its specific geographic location, political sovereignty, and national borders, separate from neighboring nations such as Sudan, Uganda, Kenya, Ethiopia, and the Democratic Republic of the Congo."
1412,1228,Spain,Content Source Geo: Spain,Content Source Geo > Country > Spain,3,True,0,"Spain is a sovereign nation located on the Iberian Peninsula in southwestern Europe, and this category encompasses content originating from or attributed to Spain as a geographic source.","Spain is distinguished from its sibling countries by its specific geographic location, sovereignty, and political boundaries, encompassing the Spanish mainland, the Balearic Islands, the Canary Islands, and autonomous territories, separate from neighboring nations like Portugal, France, Andorra, and Morocco."
1413,1228,Sri Lanka,Content Source Geo: Sri Lanka,Content Source Geo > Country > Sri Lanka,3,True,0,"Content originating from or primarily associated with Sri Lanka, an island nation in South Asia located in the Indian Ocean.","This category is distinguished from its siblings by identifying content geographically sourced from Sri Lanka specifically, rather than from any other individual country or territory."
1414,1228,State of Palestine,Content Source Geo: State of Palestine,Content Source Geo > Country > State of Palestine,3,True,0,"Content originating from or relating to the State of Palestine, including media, publications, organizations, and commentary produced by or about Palestinian territories and governance.","This category is distinguished from sibling countries by its specific geographic and political designation as a state entity with contested sovereignty, separate from neighboring countries like Israel, Jordan, and Egypt."
1415,1228,Suriname,Content Source Geo: Suriname,Content Source Geo > Country > Suriname,3,True,0,"Content originating from or related to the South American country of Suriname, located on the northeastern coast of the continent between Guyana and French Guiana.","This category captures Suriname-specific content, distinguishing it from other individual country categories by focusing exclusively on sources and subjects geographically or politically associated with this particular nation-state."
1416,1228,Svalbard and Jan Mayen,Content Source Geo: Svalbard and Jan Mayen,Content Source Geo > Country > Svalbard and Jan Mayen,3,True,0,"Content from Svalbard and Jan Mayen, two Norwegian archipelagos located in the Arctic Ocean north of mainland Norway and between Norway and Greenland.","This category is distinguished from its siblings by encompassing only these two specific Arctic island groups under Norwegian sovereignty, rather than any of the world's independent nations, autonomous regions, or other territories listed as siblings."
1417,1228,Swaziland,Content Source Geo: Swaziland,Content Source Geo > Country > Swaziland,3,True,0,"Content from within the borders of Eswatini (formerly known as Swaziland), a southern African nation located between South Africa and Mozambique.","Swaziland is distinguished from its sibling country categories by its specific geographic location and sovereign territory, separate from all other nations listed such as its immediate neighbors South Africa and Mozambique."
1418,1228,Sweden,Content Source Geo: Sweden,Content Source Geo > Country > Sweden,3,True,0,"Content originating from or produced within Sweden, including media, articles, broadcasts, and digital content created by Swedish sources or located on Swedish platforms.","Sweden is distinguished from its sibling countries by its specific geographic location in Northern Europe and Scandinavia, bounded by Norway and Finland, with a distinct national sovereignty and borders separate from all other listed nations."
1419,1228,Switzerland,Content Source Geo: Switzerland,Content Source Geo > Country > Switzerland,3,True,0,"Content originating from or primarily associated with Switzerland, including media, publications, broadcasts, and digital content produced by Swiss entities or addressing Swiss audiences.","Switzerland is distinguished from other European countries by its specific geographic location in central Europe, its political status as a federal republic, and its particular cultural, linguistic, and regulatory context separate from neighboring nations like Germany, France, Italy, and Austria."
1420,1228,Syrian Arab Republic,Content Source Geo: Syrian Arab Republic,Content Source Geo > Country > Syrian Arab Republic,3,True,0,"This category contains content that originates from or is associated with the Syrian Arab Republic, a sovereign state located in Western Asia in the Levant region.","This category is distinguished from its sibling country categories by identifying Syria specifically, rather than any other nation-state or territory in the world."
1421,1228,Taiwan (Province of China),Content Source Geo: Taiwan (Province of China),Content Source Geo > Country > Taiwan (Province of China),3,True,0,"This category contains content originating from or produced in Taiwan, the island territory in East Asia located across the Taiwan Strait from mainland China.","Taiwan is distinguished from China and other sibling categories by its specific geographic location as an independent island with its own distinct administrative, legal, and media systems."
