id,parent_id,name,display_name,tier1,tier2,tier3,tier4,path,depth,is_leaf,children_count
1149,1030,Southern Ndebele,Content Language: Southern Ndebele,Content Language,Southern Ndebele,,,Content Language > Southern Ndebele,2,True,0
1150,1030,Navajo,Content Language: Navajo,Content Language,Navajo,,,Content Language > Navajo,2,True,0
1151,1030,Chichewa,Content Language: Chichewa,Content Language,Chichewa,,,Content Language > Chichewa,2,True,0
1152,1030,Occitan,Content Language: Occitan,Content Language,Occitan,,,Content Language > Occitan,2,True,0
1153,1030,Ojibwe,Content Language: Ojibwe,Content Language,Ojibwe,,,Content Language > Ojibwe,2,True,0
1154,1030,Oromo,Content Language: Oromo,Content Language,Oromo,,,Content Language > Oromo,2,True,0
1155,1030,Oriya,Content Language: Oriya,Content Language,Oriya,,,Content Language > Oriya,2,True,0
1156,1030,Ossetian,Content Language: Ossetian,Content Language,Ossetian,,,Content Language > Ossetian,2,True,0
1157,1030,Punjabi,Content Language: Punjabi,Content Language,Punjabi,,,Content Language > Punjabi,2,True,0
1158,1030,Pali,Content Language: Pali,Content Language,Pali,,,Content Language > Pali,2,True,0
1159,1030,Polish,Content Language: Polish,Content Language,Polish,,,Content Language > Polish,2,True,0
1160,1030,Pashto,Content Language: Pashto,Content Language,Pashto,,,Content Language > Pashto,2,True,0
1161,1030,Portuguese,Content Language: Portuguese,Content Language,Portuguese,,,Content Language > Portuguese,2,True,0
1162,1030,Quechua,Content Language: Quechua,Content Language,Quechua,,,Content Language > Quechua,2,True,0
1163,1030,Romansh,Content Language: Romansh,Content Language,Romansh,,,Content Language > Romansh,2,True,0
1164,1030,Kirundi,Content Language: Kirundi,Content Language,Kirundi,,,Content Language > Kirundi,2,True,0
1165,1030,Romanian,Content Language: Romanian,Content Language,Romanian,,,Content Language > Romanian,2,True,0
1166,1030,Russian,Content Language: Russian,Content Language,Russian,,,Content Language > Russian,2,True,0
1167,1030,Kinyarwanda,Content Language: Kinyarwanda,Content Language,Kinyarwanda,,,Content Language > Kinyarwanda,2,True,0
1168,1030,Sanskrit,Content Language: Sanskrit,Content Language,Sanskrit,,,Content Language > Sanskrit,2,True,0
1169,1030,Sardinian,Content Language: Sardinian,Content Language,Sardinian,,,Content Language > Sardinian,2,True,0
1170,1030,Sindhi,Content Language: Sindhi,Content Language,Sindhi,,,Content Language > Sindhi,2,True,0
1171,1030,Northern Sami,Content Language: Northern Sami,Content Language,Northern Sami,,,Content Language > Northern Sami,2,True,0
1172,1030,Sango,Content Language: Sango,Content Language,Sango,,,Content Language > Sango,2,True,0
1173,1030,Sinhala,Content Language: Sinhala,Content Language,Sinhala,,,Content Language > Sinhala,2,True,0
1174,1030,Slovak,Content Language: Slovak,Content Language,Slovak,,,Content Language > Slovak,2,True,0
1175,1030,Slovene,Content Language: Slovene,Content Language,Slovene,,,Content Language > Slovene,2,True,0
1176,1030,Samoan,Content Language: Samoan,Content Language,Samoan,,,Content Language > Samoan,2,True,0
1177,1030,Shona,Content Language: Shona,Content Language,Shona,,,Content Language > Shona,2,True,0
1178,1030,Somali,Content Language: Somali,Content Language,Somali,,,Content Language > Somali,2,True,0
1179,1030,Albanian,Content Language: Albanian,Content Language,Albanian,,,Content Language > Albanian,2,True,0
1180,1030,Serbian,Content Language: Serbian,Content Language,Serbian,,,Content Language > Serbian,2,True,0
1181,1030,Swati,Content Language: Swati,Content Language,Swati,,,Content Language > Swati,2,True,0
1182,1030,Southern Sotho,Content Language: Southern Sotho,Content Language,Southern Sotho,,,Content Language > Southern Sotho,2,True,0
1183,1030,Sundanese,Content Language: Sundanese,Content Language,Sundanese,,,Content Language > Sundanese,2,True,0
1184,1030,Swedish,Content Language: Swedish,Content Language,Swedish,,,Content Language > Swedish,2,True,0
1185,1030,Swahili,Content Language: Swahili,Content Language,Swahili,,,Content Language > Swahili,2,True,0
1186,1030,Tamil,Content Language: Tamil,Content Language,Tamil,,,Content Language > Tamil,2,True,0
1187,1030,Telugu,Content Language: Telugu,Content Language,Telugu,,,Content Language > Telugu,2,True,0
1188,1030,Tajik,Content Language: Tajik,Content Language,Tajik,,,Content Language > Tajik,2,True,0
1189,1030,Thai,Content Language: Thai,Content Language,Thai,,,Content Language > Thai,2,True,0
1190,1030,Tigrinya,Content Language: Tigrinya,Content Language,Tigrinya,,,Content Language > Tigrinya,2,True,0
1191,1030,Turkmen,Content Language: Turkmen,Content Language,Turkmen,,,Content Language > Turkmen,2,True,0
1192,1030,Tagalog,Content Language: Tagalog,Content Language,Tagalog,,,Content Language > Tagalog,2,True,0
1193,1030,Tswana,Content Language: Tswana,Content Language,Tswana,,,Content Language > Tswana,2,True,0
1194,1030,Tonga,Content Language: Tonga,Content Language,Tonga,,,Content Language > Tonga,2,True,0
1195,1030,Turkish,Content Language: Turkish,Content Language,Turkish,,,Content Language > Turkish,2,True,0
1196,1030,Tsonga,Content Language: Tsonga,Content Language,Tsonga,,,Content Language > Tsonga,2,True,0
1197,1030,Tatar,Content Language: Tatar,Content Language,Tatar,,,Content Language > Tatar,2,True,0
1198,1030,Twi,Content Language: Twi,Content Language,Twi,,,Content Language > Twi,2,True,0
1199,1030,Tahitian,Content Language: Tahitian,Content Language,Tahitian,,,Content Language > Tahitian,2,True,0
1200,1030,Uyghur,Content Language: Uyghur,Content Language,Uyghur,,,Content Language > Uyghur,2,True,0
1201,1030,Ukrainian,Content Language: Ukrainian,Content Language,Ukrainian,,,Content Language > Ukrainian,2,True,0
1202,1030,Urdu,Content Language: Urdu,Content Language,Urdu,,,Content Language > Urdu,2,True,0
1203,1030,Uzbek,Content Language: Uzbek,Content Language,Uzbek,,,Content Language > Uzbek,2,True,0
1204,1030,Venda,Content Language: Venda,Content Language,Venda,,,Content Language > Venda,2,True,0
1205,1030,Vietnamese,Content Language: Vietnamese,Content Language,Vietnamese,,,Content Language > Vietnamese,2,True,0
1206,1030,Volapuk,Content Language: Volapuk,Content Language,Volapuk,,,Content Language > Volapuk,2,True,0
1207,1030,Walloon,Content Language: Walloon,Content Language,Walloon,,,Content Language > Walloon,2,True,0
1208,1030,Wolof,Content Language: Wolof,Content Language,Wolof,,,Content Language > Wolof,2,True,0
1209,1030,Xhosa,Content Language: Xhosa,Content Language,Xhosa,,,Content Language > Xhosa,2,True,0
1210,1030,Yiddish,Content Language: Yiddish,Content Language,Yiddish,,,Content Language > Yiddish,2,True,0
1211,1030,Yoruba,Content Language: Yoruba,Content Language,Yoruba,,,Content Language > Yoruba,2,True,0
1212,1030,Zhuang,Content Language: Zhuang,Content Language,Zhuang,,,Content Language > Zhuang,2,True,0
1213,1030,Chinese,Content Language: Chinese,Content Language,Chinese,,,Content Language > Chinese,2,True,0
1214,1030,Zulu,Content Language: Zulu,Content Language,Zulu,,,Content Language > Zulu,2,True,0
1219,,Content Source Geo,Content Source Geo: Content Source Geo,Content Source Geo,,,,Content Source Geo,1,False,5
1220,1219,Continent,Content Source Geo: Continent,Content Source Geo,Continent,,,Content Source Geo > Continent,2,False,7
1221,1220,Asia,Content Source Geo: Asia,Content Source Geo,Continent,Asia,,Content Source Geo > Continent > Asia,3,True,0
1222,1220,Africa,Content Source Geo: Africa,Content Source Geo,Continent,Africa,,Content Source Geo > Continent > Africa,3,True,0
1223,1220,North America,Content Source Geo: North America,Content Source Geo,Continent,North America,,Content Source Geo > Continent > North America,3,True,0
1224,1220,South America,Content Source Geo: South America,Content Source Geo,Continent,South America,,Content Source Geo > Continent > South America,3,True,0
1225,1220,Antarctica,Content Source Geo: Antarctica,Content Source Geo,Continent,Antarctica,,Content Source Geo > Continent > Antarctica,3,True,0
1226,1220,Europe,Content Source Geo: Europe,Content Source Geo,Continent,Europe,,Content Source Geo > Continent > Europe,3,True,0
1227,1220,Antarctica,Content Source Geo: Antarctica,Content Source Geo,Continent,Antarctica,,Content Source Geo > Continent > Antarctica,3,True,0
1228,1219,Country,Content Source Geo: Country,Content Source Geo,Country,,,Content Source Geo > Country,2,False,249
1229,1228,Afghanistan,Content Source Geo: Afghanistan,Content Source Geo,Country,Afghanistan,,Content Source Geo > Country > Afghanistan,3,True,0
1230,1228,Aland Islands,Content Source Geo: Aland Islands,Content Source Geo,Country,Aland Islands,,Content Source Geo > Country > Aland Islands,3,True,0
1231,1228,Albania,Content Source Geo: Albania,Content Source Geo,Country,Albania,,Content Source Geo > Country > Albania,3,True,0
1232,1228,Algeria,Content Source Geo: Algeria,Content Source Geo,Country,Algeria,,Content Source Geo > Country > Algeria,3,True,0
1233,1228,American Samoa,Content Source Geo: American Samoa,Content Source Geo,Country,American Samoa,,Content Source Geo > Country > American Samoa,3,True,0
1234,1228,Andorra,Content Source Geo: Andorra,Content Source Geo,Country,Andorra,,Content Source Geo > Country > Andorra,3,True,0
1235,1228,Angola,Content Source Geo: Angola,Content Source Geo,Country,Angola,,Content Source Geo > Country > Angola,3,True,0
1236,1228,Anguilla,Content Source Geo: Anguilla,Content Source Geo,Country,Anguilla,,Content Source Geo > Country > Anguilla,3,True,0
1237,1228,Antarctica,Content Source Geo: Antarctica,Content Source Geo,Country,Antarctica,,Content Source Geo > Country > Antarctica,3,True,0
1238,1228,Antigua and Barbuda,Content Source Geo: Antigua and Barbuda,Content Source Geo,Country,Antigua and Barbuda,,Content Source Geo > Country > Antigua and Barbuda,3,True,0
1239,1228,Argentina,Content Source Geo: Argentina,Content Source Geo,Country,Argentina,,Content Source Geo > Country > Argentina,3,True,0
1240,1228,Armenia,Content Source Geo: Armenia,Content Source Geo,Country,Armenia,,Content Source Geo > Country > Armenia,3,True,0
1241,1228,Aruba,Content Source Geo: Aruba,Content Source Geo,Country,Aruba,,Content Source Geo > Country > Aruba,3,True,0
1242,1228,Australia,Content Source Geo: Australia,Content Source Geo,Country,Australia,,Content Source Geo > Country > Australia,3,True,0
1243,1228,Austria,Content Source Geo: Austria,Content Source Geo,Country,Austria,,Content Source Geo > Country > Austria,3,True,0
1244,1228,Azerbaijan,Content Source Geo: Azerbaijan,Content Source Geo,Country,Azerbaijan,,Content Source Geo > Country > Azerbaijan,3,True,0
1245,1228,Bahrain,Content Source Geo: Bahrain,Content Source Geo,Country,Bahrain,,Content Source Geo > Country > Bahrain,3,True,0
1246,1228,Bangladesh,Content Source Geo: Bangladesh,Content Source Geo,Country,Bangladesh,,Content Source Geo > Country > Bangladesh,3,True,0
1247,1228,Barbados,Content Source Geo: Barbados,Content Source Geo,Country,Barbados,,Content Source Geo > Country > Barbados,3,True,0
1248,1228,Belarus,Content Source Geo: Belarus,Content Source Geo,Country,Belarus,,Content Source Geo > Country > Belarus,3,True,0
1249,1228,Belgium,Content Source Geo: Belgium,Content Source Geo,Country,Belgium,,Content Source Geo > Country > Belgium,3,True,0
1250,1228,Belize,Content Source Geo: Belize,Content Source Geo,Country,Belize,,Content Source Geo > Country > Belize,3,True,0
1251,1228,Benin,Content Source Geo: Benin,Content Source Geo,Country,Benin,,Content Source Geo > Country > Benin,3,True,0
1252,1228,Bermuda,Content Source Geo: Bermuda,Content Source Geo,Country,Bermuda,,Content Source Geo > Country > Bermuda,3,True,0
1253,1228,Bhutan,Content Source Geo: Bhutan,Content Source Geo,Country,Bhutan,,Content Source Geo > Country > Bhutan,3,True,0
1254,1228,Bolivarian Republic of Venezuela,Content Source Geo: Bolivarian Republic of Venezuela,Content Source Geo,Country,Bolivarian Republic of Venezuela,,Content Source Geo > Country > Bolivarian Republic of Venezuela,3,True,0
1255,1228,Bolivia,Content Source Geo: Bolivia,Content Source Geo,Country,Bolivia,,Content Source Geo > Country > Bolivia,3,True,0
1256,1228,"Bonaire, Sint Eustatius and Saba","Content Source Geo: Bonaire, Sint Eustatius and Saba",Content Source Geo,Country,"Bonaire, Sint Eustatius and Saba",,"Content Source Geo > Country > Bonaire, Sint Eustatius and Saba",3,True,0
1257,1228,Bosnia and Herzegovina,Content Source Geo: Bosnia and Herzegovina,Content Source Geo,Country,Bosnia and Herzegovina,,Content Source Geo > Country > Bosnia and Herzegovina,3,True,0
1258,1228,Botswana,Content Source Geo: Botswana,Content Source Geo,Country,Botswana,,Content Source Geo > Country > Botswana,3,True,0
1259,1228,Bouvet Island,Content Source Geo: Bouvet Island,Content Source Geo,Country,Bouvet Island,,Content Source Geo > Country > Bouvet Island,3,True,0
1260,1228,Brazil,Content Source Geo: Brazil,Content Source Geo,Country,Brazil,,Content Source Geo > Country > Brazil,3,True,0
1261,1228,British Virgin Islands,Content Source Geo: British Virgin Islands,Content Source Geo,Country,British Virgin Islands,,Content Source Geo > Country > British Virgin Islands,3,True,0
1262,1228,Brunei Darussalam,Content Source Geo: Brunei Darussalam,Content Source Geo,Country,Brunei Darussalam,,Content Source Geo > Country > Brunei Darussalam,3,True,0
1263,1228,Bulgaria,Content Source Geo: Bulgaria,Content Source Geo,Country,Bulgaria,,Content Source Geo > Country > Bulgaria,3,True,0
1264,1228,Burkina Faso,Content Source Geo: Burkina Faso,Content Source Geo,Country,Burkina Faso,,Content Source Geo > Country > Burkina Faso,3,True,0
1265,1228,Burundi,Content Source Geo: Burundi,Content Source Geo,Country,Burundi,,Content Source Geo > Country > Burundi,3,True,0
1266,1228,Cabo Verde,Content Source Geo: Cabo Verde,Content Source Geo,Country,Cabo Verde,,Content Source Geo > Country > Cabo Verde,3,True,0
1267,1228,Cambodia,Content Source Geo: Cambodia,Content Source Geo,Country,Cambodia,,Content Source Geo > Country > Cambodia,3,True,0
1268,1228,Cameroon,Content Source Geo: Cameroon,Content Source Geo,Country,Cameroon,,Content Source Geo > Country > Cameroon,3,True,0
1269,1228,Canada,Content Source Geo: Canada,Content Source Geo,Country,Canada,,Content Source Geo > Country > Canada,3,True,0
1270,1228,Chad,Content Source Geo: Chad,Content Source Geo,Country,Chad,,Content Source Geo > Country > Chad,3,True,0
1271,1228,Chile,Content Source Geo: Chile,Content Source Geo,Country,Chile,,Content Source Geo > Country > Chile,3,True,0
1272,1228,China,Content Source Geo: China,Content Source Geo,Country,China,,Content Source Geo > Country > China,3,True,0
1273,1228,Christmas Island,Content Source Geo: Christmas Island,Content Source Geo,Country,Christmas Island,,Content Source Geo > Country > Christmas Island,3,True,0
1274,1228,Colombia,Content Source Geo: Colombia,Content Source Geo,Country,Colombia,,Content Source Geo > Country > Colombia,3,True,0
1275,1228,Costa Rica,Content Source Geo: Costa Rica,Content Source Geo,Country,Costa Rica,,Content Source Geo > Country > Costa Rica,3,True,0
1276,1228,Cote d'Ivoire,Content Source Geo: Cote d'Ivoire,Content Source Geo,Country,Cote d'Ivoire,,Content Source Geo > Country > Cote d'Ivoire,3,True,0
1277,1228,Croatia,Content Source Geo: Croatia,Content Source Geo,Country,Croatia,,Content Source Geo > Country > Croatia,3,True,0
1278,1228,Cuba,Content Source Geo: Cuba,Content Source Geo,Country,Cuba,,Content Source Geo > Country > Cuba,3,True,0
1279,1228,Curaçao,Content Source Geo: Curaçao,Content Source Geo,Country,Curaçao,,Content Source Geo > Country > Curaçao,3,True,0
1280,1228,Cyprus,Content Source Geo: Cyprus,Content Source Geo,Country,Cyprus,,Content Source Geo > Country > Cyprus,3,True,0
1281,1228,Czechia,Content Source Geo: Czechia,Content Source Geo,Country,Czechia,,Content Source Geo > Country > Czechia,3,True,0
1282,1228,Denmark,Content Source Geo: Denmark,Content Source Geo,Country,Denmark,,Content Source Geo > Country > Denmark,3,True,0
1283,1228,Djibouti,Content Source Geo: Djibouti,Content Source Geo,Country,Djibouti,,Content Source Geo > Country > Djibouti,3,True,0
1284,1228,Dominica,Content Source Geo: Dominica,Content Source Geo,Country,Dominica,,Content Source Geo > Country > Dominica,3,True,0
1285,1228,Ecuador,Content Source Geo: Ecuador,Content Source Geo,Country,Ecuador,,Content Source Geo > Country > Ecuador,3,True,0
1286,1228,Egypt,Content Source Geo: Egypt,Content Source Geo,Country,Egypt,,Content Source Geo > Country > Egypt,3,True,0
1287,1228,El Salvador,Content Source Geo: El Salvador,Content Source Geo,Country,El Salvador,,Content Source Geo > Country > El Salvador,3,True,0
1288,1228,Equatorial Guinea,Content Source Geo: Equatorial Guinea,Content Source Geo,Country,Equatorial Guinea,,Content Source Geo > Country > Equatorial Guinea,3,True,0
1289,1228,Eritrea,Content Source Geo: Eritrea,Content Source Geo,Country,Eritrea,,Content Source Geo > Country > Eritrea,3,True,0
1290,1228,Estonia,Content Source Geo: Estonia,Content Source Geo,Country,Estonia,,Content Source Geo > Country > Estonia,3,True,0
1291,1228,Ethiopia,Content Source Geo: Ethiopia,Content Source Geo,Country,Ethiopia,,Content Source Geo > Country > Ethiopia,3,True,0
1292,1228,Federated States of Micronesia,Content Source Geo: Federated States of Micronesia,Content Source Geo,Country,Federated States of Micronesia,,Content Source Geo > Country > Federated States of Micronesia,3,True,0
1293,1228,Fiji,Content Source Geo: Fiji,Content Source Geo,Country,Fiji,,Content Source Geo > Country > Fiji,3,True,0
1294,1228,Finland,Content Source Geo: Finland,Content Source Geo,Country,Finland,,Content Source Geo > Country > Finland,3,True,0
1295,1228,France,Content Source Geo: France,Content Source Geo,Country,France,,Content Source Geo > Country > France,3,True,0
1296,1228,French Guiana,Content Source Geo: French Guiana,Content Source Geo,Country,French Guiana,,Content Source Geo > Country > French Guiana,3,True,0
1297,1228,French Polynesia,Content Source Geo: French Polynesia,Content Source Geo,Country,French Polynesia,,Content Source Geo > Country > French Polynesia,3,True,0
1298,1228,Gabon,Content Source Geo: Gabon,Content Source Geo,Country,Gabon,,Content Source Geo > Country > Gabon,3,True,0
1299,1228,Georgia,Content Source Geo: Georgia,Content Source Geo,Country,Georgia,,Content Source Geo > Country > Georgia,3,True,0
1300,1228,Germany,Content Source Geo: Germany,Content Source Geo,Country,Germany,,Content Source Geo > Country > Germany,3,True,0
1301,1228,Ghana,Content Source Geo: Ghana,Content Source Geo,Country,Ghana,,Content Source Geo > Country > Ghana,3,True,0
1302,1228,Gibraltar,Content Source Geo: Gibraltar,Content Source Geo,Country,Gibraltar,,Content Source Geo > Country > Gibraltar,3,True,0
1303,1228,Greece,Content Source Geo: Greece,Content Source Geo,Country,Greece,,Content Source Geo > Country > Greece,3,True,0
1304,1228,Greenland,Content Source Geo: Greenland,Content Source Geo,Country,Greenland,,Content Source Geo > Country > Greenland,3,True,0
1305,1228,Grenada,Content Source Geo: Grenada,Content Source Geo,Country,Grenada,,Content Source Geo > Country > Grenada,3,True,0
1306,1228,Guadeloupe,Content Source Geo: Guadeloupe,Content Source Geo,Country,Guadeloupe,,Content Source Geo > Country > Guadeloupe,3,True,0
1307,1228,Guam,Content Source Geo: Guam,Content Source Geo,Country,Guam,,Content Source Geo > Country > Guam,3,True,0
1308,1228,Guatemala,Content Source Geo: Guatemala,Content Source Geo,Country,Guatemala,,Content Source Geo > Country > Guatemala,3,True,0
1309,1228,Guernsey,Content Source Geo: Guernsey,Content Source Geo,Country,Guernsey,,Content Source Geo > Country > Guernsey,3,True,0
1310,1228,Guinea,Content Source Geo: Guinea,Content Source Geo,Country,Guinea,,Content Source Geo > Country > Guinea,3,True,0
1311,1228,Guinea-Bissau,Content Source Geo: Guinea-Bissau,Content Source Geo,Country,Guinea-Bissau,,Content Source Geo > Country > Guinea-Bissau,3,True,0
1312,1228,Guyana,Content Source Geo: Guyana,Content Source Geo,Country,Guyana,,Content Source Geo > Country > Guyana,3,True,0
1313,1228,Haiti,Content Source Geo: Haiti,Content Source Geo,Country,Haiti,,Content Source Geo > Country > Haiti,3,True,0
1314,1228,Heard Island and McDonald Islands,Content Source Geo: Heard Island and McDonald Islands,Content Source Geo,Country,Heard Island and McDonald Islands,,Content Source Geo > Country > Heard Island and McDonald Islands,3,True,0
1315,1228,Honduras,Content Source Geo: Honduras,Content Source Geo,Country,Honduras,,Content Source Geo > Country > Honduras,3,True,0
1316,1228,Hong Kong,Content Source Geo: Hong Kong,Content Source Geo,Country,Hong Kong,,Content Source Geo > Country > Hong Kong,3,True,0
1317,1228,Hungary,Content Source Geo: Hungary,Content Source Geo,Country,Hungary,,Content Source Geo > Country > Hungary,3,True,0
1318,1228,Iceland,Content Source Geo: Iceland,Content Source Geo,Country,Iceland,,Content Source Geo > Country > Iceland,3,True,0
1319,1228,India,Content Source Geo: India,Content Source Geo,Country,India,,Content Source Geo > Country > India,3,True,0
1320,1228,Indonesia,Content Source Geo: Indonesia,Content Source Geo,Country,Indonesia,,Content Source Geo > Country > Indonesia,3,True,0
1321,1228,Iraq,Content Source Geo: Iraq,Content Source Geo,Country,Iraq,,Content Source Geo > Country > Iraq,3,True,0
1322,1228,Ireland,Content Source Geo: Ireland,Content Source Geo,Country,Ireland,,Content Source Geo > Country > Ireland,3,True,0
1323,1228,Islamic Republic of Iran,Content Source Geo: Islamic Republic of Iran,Content Source Geo,Country,Islamic Republic of Iran,,Content Source Geo > Country > Islamic Republic of Iran,3,True,0
1324,1228,Isle of Man,Content Source Geo: Isle of Man,Content Source Geo,Country,Isle of Man,,Content Source Geo > Country > Isle of Man,3,True,0
1325,1228,Israel,Content Source Geo: Israel,Content Source Geo,Country,Israel,,Content Source Geo > Country > Israel,3,True,0
1326,1228,Italy,Content Source Geo: Italy,Content Source Geo,Country,Italy,,Content Source Geo > Country > Italy,3,True,0
1327,1228,Jamaica,Content Source Geo: Jamaica,Content Source Geo,Country,Jamaica,,Content Source Geo > Country > Jamaica,3,True,0
1328,1228,Japan,Content Source Geo: Japan,Content Source Geo,Country,Japan,,Content Source Geo > Country > Japan,3,True,0
1329,1228,Jersey,Content Source Geo: Jersey,Content Source Geo,Country,Jersey,,Content Source Geo > Country > Jersey,3,True,0
1330,1228,Jordan,Content Source Geo: Jordan,Content Source Geo,Country,Jordan,,Content Source Geo > Country > Jordan,3,True,0
1331,1228,Kazakhstan,Content Source Geo: Kazakhstan,Content Source Geo,Country,Kazakhstan,,Content Source Geo > Country > Kazakhstan,3,True,0
1332,1228,Kenya,Content Source Geo: Kenya,Content Source Geo,Country,Kenya,,Content Source Geo > Country > Kenya,3,True,0
1333,1228,Kiribati,Content Source Geo: Kiribati,Content Source Geo,Country,Kiribati,,Content Source Geo > Country > Kiribati,3,True,0
1334,1228,Kuwait,Content Source Geo: Kuwait,Content Source Geo,Country,Kuwait,,Content Source Geo > Country > Kuwait,3,True,0
1335,1228,Kyrgyzstan,Content Source Geo: Kyrgyzstan,Content Source Geo,Country,Kyrgyzstan,,Content Source Geo > Country > Kyrgyzstan,3,True,0
1336,1228,Latvia,Content Source Geo: Latvia,Content Source Geo,Country,Latvia,,Content Source Geo > Country > Latvia,3,True,0
1337,1228,Lebanon,Content Source Geo: Lebanon,Content Source Geo,Country,Lebanon,,Content Source Geo > Country > Lebanon,3,True,0
1338,1228,Lesotho,Content Source Geo: Lesotho,Content Source Geo,Country,Lesotho,,Content Source Geo > Country > Lesotho,3,True,0
1339,1228,Liberia,Content Source Geo: Liberia,Content Source Geo,Country,Liberia,,Content Source Geo > Country > Liberia,3,True,0
1340,1228,Libya,Content Source Geo: Libya,Content Source Geo,Country,Libya,,Content Source Geo > Country > Libya,3,True,0
1341,1228,Liechtenstein,Content Source Geo: Liechtenstein,Content Source Geo,Country,Liechtenstein,,Content Source Geo > Country > Liechtenstein,3,True,0
1342,1228,Lithuania,Content Source Geo: Lithuania,Content Source Geo,Country,Lithuania,,Content Source Geo > Country > Lithuania,3,True,0
1343,1228,Luxembourg,Content Source Geo: Luxembourg,Content Source Geo,Country,Luxembourg,,Content Source Geo > Country > Luxembourg,3,True,0
1344,1228,Macao,Content Source Geo: Macao,Content Source Geo,Country,Macao,,Content Source Geo > Country > Macao,3,True,0
1345,1228,Madagascar,Content Source Geo: Madagascar,Content Source Geo,Country,Madagascar,,Content Source Geo > Country > Madagascar,3,True,0
1346,1228,Malawi,Content Source Geo: Malawi,Content Source Geo,Country,Malawi,,Content Source Geo > Country > Malawi,3,True,0
1347,1228,Malaysia,Content Source Geo: Malaysia,Content Source Geo,Country,Malaysia,,Content Source Geo > Country > Malaysia,3,True,0
1348,1228,Maldives,Content Source Geo: Maldives,Content Source Geo,Country,Maldives,,Content Source Geo > Country > Maldives,3,True,0
1349,1228,Mali,Content Source Geo: Mali,Content Source Geo,Country,Mali,,Content Source Geo > Country > Mali,3,True,0
1350,1228,Malta,Content Source Geo: Malta,Content Source Geo,Country,Malta,,Content Source Geo > Country > Malta,3,True,0
1351,1228,Martinique,Content Source Geo: Martinique,Content Source Geo,Country,Martinique,,Content Source Geo > Country > Martinique,3,True,0
1352,1228,Mauritania,Content Source Geo: Mauritania,Content Source Geo,Country,Mauritania,,Content Source Geo > Country > Mauritania,3,True,0
1353,1228,Mauritius,Content Source Geo: Mauritius,Content Source Geo,Country,Mauritius,,Content Source Geo > Country > Mauritius,3,True,0
1354,1228,Mayotte,Content Source Geo: Mayotte,Content Source Geo,Country,Mayotte,,Content Source Geo > Country > Mayotte,3,True,0
1355,1228,Mexico,Content Source Geo: Mexico,Content Source Geo,Country,Mexico,,Content Source Geo > Country > Mexico,3,True,0
1356,1228,Monaco,Content Source Geo: Monaco,Content Source Geo,Country,Monaco,,Content Source Geo > Country > Monaco,3,True,0
1357,1228,Mongolia,Content Source Geo: Mongolia,Content Source Geo,Country,Mongolia,,Content Source Geo > Country > Mongolia,3,True,0
1358,1228,Montenegro,Content Source Geo: Montenegro,Content Source Geo,Country,Montenegro,,Content Source Geo > Country > Montenegro,3,True,0
1359,1228,Montserrat,Content Source Geo: Montserrat,Content Source Geo,Country,Montserrat,,Content Source Geo > Country > Montserrat,3,True,0
1360,1228,Morocco,Content Source Geo: Morocco,Content Source Geo,Country,Morocco,,Content Source Geo > Country > Morocco,3,True,0
1361,1228,Mozambique,Content Source Geo: Mozambique,Content Source Geo,Country,Mozambique,,Content Source Geo > Country > Mozambique,3,True,0
1362,1228,Myanmar,Content Source Geo: Myanmar,Content Source Geo,Country,Myanmar,,Content Source Geo > Country > Myanmar,3,True,0
1363,1228,Namibia,Content Source Geo: Namibia,Content Source Geo,Country,Namibia,,Content Source Geo > Country > Namibia,3,True,0
1364,1228,Nauru,Content Source Geo: Nauru,Content Source Geo,Country,Nauru,,Content Source Geo > Country > Nauru,3,True,0
1365,1228,Nepal,Content Source Geo: Nepal,Content Source Geo,Country,Nepal,,Content Source Geo > Country > Nepal,3,True,0
1366,1228,New Caledonia,Content Source Geo: New Caledonia,Content Source Geo,Country,New Caledonia,,Content Source Geo > Country > New Caledonia,3,True,0
1367,1228,New Zealand,Content Source Geo: New Zealand,Content Source Geo,Country,New Zealand,,Content Source Geo > Country > New Zealand,3,True,0
1368,1228,Nicaragua,Content Source Geo: Nicaragua,Content Source Geo,Country,Nicaragua,,Content Source Geo > Country > Nicaragua,3,True,0
1369,1228,Nigeria,Content Source Geo: Nigeria,Content Source Geo,Country,Nigeria,,Content Source Geo > Country > Nigeria,3,True,0
1370,1228,Niue,Content Source Geo: Niue,Content Source Geo,Country,Niue,,Content Source Geo > Country > Niue,3,True,0
1371,1228,Norfolk Island,Content Source Geo: Norfolk Island,Content Source Geo,Country,Norfolk Island,,Content Source Geo > Country > Norfolk Island,3,True,0
1372,1228,Norway,Content Source Geo: Norway,Content Source Geo,Country,Norway,,Content Source Geo > Country > Norway,3,True,0
1373,1228,Oman,Content Source Geo: Oman,Content Source Geo,Country,Oman,,Content Source Geo > Country > Oman,3,True,0
1374,1228,Pakistan,Content Source Geo: Pakistan,Content Source Geo,Country,Pakistan,,Content Source Geo > Country > Pakistan,3,True,0
1375,1228,Palau,Content Source Geo: Palau,Content Source Geo,Country,Palau,,Content Source Geo > Country > Palau,3,True,0
1376,1228,Panama,Content Source Geo: Panama,Content Source Geo,Country,Panama,,Content Source Geo > Country > Panama,3,True,0
1377,1228,Papua New Guinea,Content Source Geo: Papua New Guinea,Content Source Geo,Country,Papua New Guinea,,Content Source Geo > Country > Papua New Guinea,3,True,0
